File Component,Field Name,Field Description,Level,Type,Length,Repricer,Position
Detail,CLAIM_ADJ_CODE_05,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is claim level.",Claim,,,N,791
Detail,CLAIM_ADJ_TYPE_05,"This field defines the source of the claim level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding CLAIM_ADJ_CODE is present.",Claim,,,N,792
Detail,CLAIM_ADJUSTOR_ID_05,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding CLAIM_ADJ_CODE is present.,Claim,,,N,793
Detail,CLAIM_ADJ_CODE_06,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is claim level.",Claim,,,N,794
Detail,CLAIM_ADJ_TYPE_06,"This field defines the source of the claim level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding CLAIM_ADJ_CODE is present.",Claim,,,N,795
Detail,CLAIM_ADJUSTOR_ID_06,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding CLAIM_ADJ_CODE is present.,Claim,,,N,796
Detail,CLAIM_ADJ_CODE_07,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is claim level.",Claim,,,N,797
Detail,CLAIM_ADJ_TYPE_07,"This field defines the source of the claim level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding CLAIM_ADJ_CODE is present.",Claim,,,N,798
Detail,CLAIM_ADJUSTOR_ID_07,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding CLAIM_ADJ_CODE is present.,Claim,,,N,799
Detail,CLAIM_ADJ_CODE_08,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is claim level.",Claim,,,N,800
Detail,CLAIM_ADJ_TYPE_08,"This field defines the source of the claim level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding CLAIM_ADJ_CODE is present.",Claim,,,N,801
Detail,CLAIM_ADJUSTOR_ID_08,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding CLAIM_ADJ_CODE is present.,Claim,,,N,802
Detail,CLAIM_ADJ_CODE_09,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is claim level.",Claim,,,N,803
Detail,CLAIM_ADJ_TYPE_09,"This field defines the source of the claim level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding CLAIM_ADJ_CODE is present.",Claim,,,N,804
Detail,CLAIM_ADJUSTOR_ID_09,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding CLAIM_ADJ_CODE is present.,Claim,,,N,805
Detail,CLAIM_ADJ_CODE_10,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is claim level.",Claim,,,N,806
Detail,CLAIM_ADJ_TYPE_10,"This field defines the source of the claim level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding CLAIM_ADJ_CODE is present.",Claim,,,N,807
Detail,CLAIM_ADJUSTOR_ID_10,Client employee who actually made the claim level adjustment.  Expected if corresponding CLAIM_ADJ_CODE is present.,Claim,,,N,808
Detail,ANESTHESIA_TIME,This field represents the amount of time that anesthesia was administered to the patient during the service provided.  Time is submitted in whole minutes.,Line,,,N,809
Detail,CHECK_NUM,This field stores the actual check number on which this claim was paid. For incoming (TBA) claims the field should be left blank. The actual check number is populated in the history file.,Claim,,,N,810
Detail,PLATFORM_CODE,"Please provide the name of the claim system used to process the claim.  Examples are Nasco, Facets, Amysis, Power MHS, etc.",Claim,,,N,811
Detail,DATA_SOURCE,"The value in this field defines from where the claim data was pulled within the client’s platform. For example, if the client is a Facets client, the client platform would be Facets and the data may have been pulled from the Data Warehouse.",Claim,,,N,812
Detail,EMERGENCY_INDICATOR_YN,"Is populated if the service was emergency service.  This field defines whether or not the service being billed is the result of an EPSDT screening service and is required by CMS when Medicaid services are the result of a screening referral.  The screening service would be submitted with the value 'N'.  A 'Y' value indicates EPSDT involvement; an 'N' value indicates no EPSDT involvement. (2400, SV111)",Line,,,N,813
Detail,PAPER_INDICATOR,"Claim submission type. Valid values are:
P - Paper
E - Electronic",Claim,,,N,814
Detail,CIT_RESTRICTED_ID,This field is a free-form field used to define CIT restrictions that allow clients to define an appropriate level of security for internal data access. This field is not to be used until the client and Implementation Services Director determine a need.,Claim,,,N,815
Detail,CV_US_ONLY_YN,The value in this field indicates whether the claim has to be routed to U.S. only resources. A 'Y' value indicates the claim has to be routed to U.S. only resources.,Claim,,,N,816
Detail,CDF_TEXT_01,Line level client defined field.  Use of this field should be discussed to ensure proper utilization and storage prior to the addition of data in the file.  Data provided in this field will be reflected on the Invoice Detail Report (IDR).,Line,,,N,817
Detail,CDF_TEXT_02,Line level client defined field.  Use of this field should be discussed to ensure proper utilization and storage prior to the addition of data in the file.  Data provided in this field will be reflected on the Invoice Detail Report (IDR).,Line,,,N,818
Detail,CDF_TEXT_03,Line level client defined field.  Use of this field should be discussed to ensure proper utilization and storage prior to the addition of data in the file.  Data provided in this field will be reflected on the Invoice Detail Report (IDR).,Line,,,N,819
Detail,CLAIM_CDF_TEXT_01,Claim level client defined field.  Use of this field should be discussed to ensure proper utilization and storage prior to the addition of data in the file.,Claim,,,N,820
Detail,CLAIM_CDF_TEXT_02,Claim level client defined field.  Use of this field should be discussed to ensure proper utilization and storage prior to the addition of data in the file.,Claim,,,N,821
Detail,CLAIM_CDF_TEXT_03,Claim level client defined field.  Use of this field should be discussed to ensure proper utilization and storage prior to the addition of data in the file.,Claim,,,N,822
Detail,SUB_MEMBER_GROUP_NUMBER,The value in this field represents the Subscriber's group number ( 2000B.SBR03 ),Claim,,,Y,823
Detail,SUB_CLAIM_FILING_CODE,"The claim filing indicator is a CMS value that identifies the type of insurance for the submitted claim.  This is not to be confused with the CLAIM_TYPE of this layout. Expected values are found on a separate tab.  (2000B, SBR02) (2000C, PAT06)",Claim,,,Y,824
Detail,ASSIGNMENT_ACCEPTANCE,"The value in this field represents whether the Provider agrees to accept assignment under terms of the
payer's program, select ""Yes"" from the drop-down list. Otherwise,
select ""No."" (2300.CLM08)",Claim,,,Y,825
Detail,INFORMATION_RELEASE,"The value in this field represents whether the Patient has signed the release, allowing the sharing of the information (2300.CLM09)",Claim,,,Y,826
Detail,REPRICER_NAME,The value in the field represent the Name of the Repricer,Line,,,Y,827
Detail,CLAIM_FREQUENCY_CODE,"This code specifies the frequency of the claim and is the third position of the UBC Form Bill Type.  (2300, CLM05-3)",Claim,,,Y,828
Detail,SUB_HCPCS_DESC,The value in this field represents the Level1 (CPT) or Level2 (HCPCS) procedure code description submitted by the provider for this service line (2400.SV202.07),Line,,,Y,829
Detail,CLAIM_NUM,The value in this field represent the claim fact key or the Claim versioning number.,Claim,,,Y,830
Detail,RECORD_IDENTIFIER,The value in this field represent the unique identifier of a claim record used for tracking,Claim,,,Y,831
Detail,RAY_IDENTIFIER,The value in this field represent the unique identifier of a claim used for tracking even during retry the claim,Claim,,,Y,832
Detail,EXECUTION_IDENTIFIER,The value in this field represent the unique identifier on a job level used for tracking,Claim,,,Y,833
,,,,,,,
Trailer,TRAILER_CONSTANT,Field valued with ‘TRAILER’,File,,,Y,1
Trailer,DETAIL_COUNT,This field contains the total number of DETAIL records in the file.,File,,,Y,2
Trailer,RUN_DATE,This field contains the date of the file run.,File,,,Y,3
Trailer,RUN_TIME,This field contains the time of the file run.,File,,,Y,4
Trailer,FILLER,"For Fixed Width files only.  The trailer record is right-padded with spaces to equal the full length of the claim data records, taking into account the characters included in the client defined field.

The length of this field varies depending on number of characters in detail line.  The ending position will have the same ending character as the detail line.",File,,,Y,5
